t_wall,strategy,theta,instance,family,value,seconds,status,detail
431.7,bsg,a=4.0;b=2.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR10.txt -i 40 --min_fr=0.98 -t 30,BR10,95.403741,31.28,ok,
431.9,bsg,a=4.0;b=2.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR13.txt -i 39 --min_fr=0.98 -t 30,BR13,94.799462,30.88,ok,
432.0,bsg,a=4.0;b=2.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR4.txt -i 69 --min_fr=1.0 -t 30,BR4,96.515516,30.10,ok,
462.1,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR1.txt -i 27 --min_fr=1.0 -t 30,BR1,94.424569,30.11,ok,
462.3,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR2.txt -i 76 --min_fr=1.0 -t 30,BR2,97.456302,30.21,ok,
462.5,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR8.txt -i 93 --min_fr=0.98 -t 30,BR8,95.706327,30.51,ok,
462.8,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR11.txt -i 51 --min_fr=0.98 -t 30,BR11,95.314284,30.75,ok,
462.8,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR12.txt -i 79 --min_fr=0.98 -t 30,BR12,94.996321,30.78,ok,
462.9,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR9.txt -i 4 --min_fr=0.98 -t 30,BR9,95.379078,30.88,ok,
463.7,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR14.txt -i 58 --min_fr=0.98 -t 30,BR14,95.174509,31.62,ok,
464.8,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR15.txt -i 47 --min_fr=0.98 -t 30,BR15,94.939225,32.78,ok,
492.4,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR7.txt -i 20 --min_fr=1.0 -t 30,BR7,96.249102,30.12,ok,
492.7,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR6.txt -i 35 --min_fr=1.0 -t 30,BR6,96.639938,30.13,ok,
493.1,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR3.txt -i 9 --min_fr=1.0 -t 30,BR3,96.321768,30.22,ok,
493.2,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR5.txt -i 95 --min_fr=1.0 -t 30,BR5,96.550379,30.37,ok,
493.4,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR10.txt -i 40 --min_fr=0.98 -t 30,BR10,95.112132,31.28,ok,
493.6,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR13.txt -i 39 --min_fr=0.98 -t 30,BR13,94.395549,30.85,ok,
493.8,bsg,a=4.0;b=4.0;g=0.1;p=0.01,/home/iaraya/T4exps/bsg_algo/BR4.txt -i 69 --min_fr=1.0 -t 30,BR4,96.305028,30.09,ok,
523.9,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR1.txt -i 27 --min_fr=1.0 -t 30,BR1,95.733918,30.12,ok,
524.0,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR2.txt -i 76 --min_fr=1.0 -t 30,BR2,97.217080,30.21,ok,
524.3,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR8.txt -i 93 --min_fr=0.98 -t 30,BR8,95.967663,30.52,ok,
524.5,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR11.txt -i 51 --min_fr=0.98 -t 30,BR11,95.324464,30.74,ok,
524.5,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR12.txt -i 79 --min_fr=0.98 -t 30,BR12,95.274989,30.76,ok,
524.6,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR9.txt -i 4 --min_fr=0.98 -t 30,BR9,95.427805,30.86,ok,
525.4,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR14.txt -i 58 --min_fr=0.98 -t 30,BR14,94.884934,31.60,ok,
526.5,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR15.txt -i 47 --min_fr=0.98 -t 30,BR15,94.507724,32.76,ok,
554.1,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR7.txt -i 20 --min_fr=1.0 -t 30,BR7,96.314726,30.12,ok,
554.4,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR6.txt -i 35 --min_fr=1.0 -t 30,BR6,95.973382,30.11,ok,
554.9,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR3.txt -i 9 --min_fr=1.0 -t 30,BR3,96.335288,30.22,ok,
554.9,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR5.txt -i 95 --min_fr=1.0 -t 30,BR5,97.442959,30.38,ok,
555.1,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR10.txt -i 40 --min_fr=0.98 -t 30,BR10,95.580632,31.26,ok,
555.4,bsg,a=4.0;b=2.0;g=0.2;p=0.01,/home/iaraya/T4exps/bsg_algo/BR13.txt -i 39 --min_fr=0.98 -t 30,BR13,93.976288,30.85,ok,
